Timestamp	power	temperature	voltage	
776.00	12.00	19.64	3.36
777.00	12.00	20.64	3.35
778.00	12.00	18.87	3.34
779.00	12.00	19.59	3.37
780.00	12.00	19.30	3.35
781.00	12.00	19.67	3.35
782.00	12.00	19.39	3.35
783.00	12.00	19.24	3.34
784.00	12.00	19.64	3.37
785.00	12.00	20.29	3.36
786.00	12.00	18.81	3.35
787.00	12.00	19.40	3.37
788.00	12.00	19.92	3.34
789.00	12.00	20.17	3.36
790.00	12.00	20.74	3.36
791.00	12.00	20.48	3.35
792.00	12.00	19.34	3.37
793.00	12.00	20.26	3.36
794.00	12.00	19.95	3.35
795.00	12.00	19.52	3.35
796.00	12.00	19.89	3.35
797.00	12.00	18.32	3.35
798.00	12.00	20.10	3.34
799.00	12.00	20.49	3.36
800.00	12.00	20.39	3.36
801.00	12.00	20.83	3.36
802.00	12.00	20.42	3.35
803.00	12.00	19.85	3.35
804.00	12.00	19.53	3.34
805.00	12.00	20.06	3.33
806.00	12.00	21.80	3.35
807.00	12.00	20.20	3.33
808.00	12.00	19.13	3.34
809.00	12.00	19.04	3.34
810.00	12.00	18.71	3.34
811.00	12.00	20.46	3.35
812.00	12.00	20.80	3.32
813.00	12.00	20.24	3.35
814.00	12.00	20.97	3.35
815.00	12.00	21.15	3.33
816.00	12.00	21.23	3.32
817.00	12.00	19.51	3.33
818.00	12.00	19.09	3.33
819.00	12.00	19.74	3.34
820.00	12.00	19.20	3.32
821.00	12.00	19.18	3.35
822.00	12.00	20.73	3.34
823.00	12.00	21.02	3.33
824.00	12.00	21.14	3.33
825.00	12.00	19.24	3.34
826.00	12.00	20.87	3.35
827.00	12.00	20.82	3.34
828.00	12.00	18.83	3.35
829.00	12.00	20.77	3.35
830.00	12.00	20.82	3.35
831.00	12.00	18.04	3.34
832.00	12.00	18.97	3.35
833.00	12.00	19.53	3.35
834.00	12.00	18.25	3.32
835.00	12.00	19.49	3.34
836.00	12.00	18.40	3.33
